,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate,LEMM
638,True,True,False,True,False,False,False,False,False,False,Should run MOTHERFUCKERS OVER
639,True,True,False,True,False,False,False,False,False,False,No talk ... Get fucker road period ! I would run ... Let sue ...
640,True,True,False,True,False,False,False,False,False,False,Plow get way .
641,True,True,True,False,False,False,False,False,False,False,I would get car start burnouts face . Either move get smoked
642,True,True,True,False,False,False,False,False,False,False,run
643,True,True,False,False,True,False,False,False,False,False,The fuck thes cop pussy ?
644,True,False,False,False,False,True,True,True,False,False,California stupid ! Just arrest charge ! Drivers need get work To feed Families
645,True,True,False,False,True,False,False,False,False,False,Hope fucker get slammed major fine . Fucking idiot .
646,True,True,False,True,False,False,False,False,False,False,One mustang needed situation lol💀💀
647,True,True,False,True,False,False,False,False,False,False,Should ran everyone .
648,True,True,False,True,False,False,False,False,False,False,I ' pop couple shot air watch scatter like roach light turn .
649,True,True,False,True,False,False,False,False,False,False,someone taken one team plowed right
650,False,False,False,False,False,False,False,False,False,False,Nothing hypocritical movement claiming support black blocking probably hundred black trying get job feed god damn family
651,False,False,False,False,False,False,False,False,False,False,Ahhhhhhh ............ love country
652,True,True,False,False,False,False,False,False,False,False,"Useless cop , talk protester instead breaking head ."
653,True,True,False,True,True,False,False,False,False,False,Dumb as people run 😡
654,True,True,False,False,False,False,False,False,False,False,If parent one kid failed one job parent . Dont raise cunt .
655,True,True,False,False,False,False,False,False,False,False,Bored stupid kid
656,False,False,False,False,False,False,False,False,False,False,German Police pretty `` nice '' even would beat protestors
657,True,True,False,True,False,False,False,False,False,False,run
658,True,True,False,True,True,True,True,False,False,False,Run black cunt
659,True,True,False,True,False,False,False,False,False,False,Ram prick .
660,True,True,False,True,False,False,False,False,False,False,"Next time , line car start making burnout smoke `` riot gas '' . Non lethal eficient . ( Double check actualy non lethal course XD )"
661,True,True,False,True,False,False,False,False,False,False,"I thought deal situation driver . The working thing I came getting car , getting driver stoppes car come clean road . But ' self justice . Something support irrationally rationally ."
662,True,True,False,False,False,False,False,False,False,False,"Fucking idiot , get outta way .... people got ta get work !"
663,True,True,False,True,True,False,False,False,False,False,"Too bad nobody ran ! Hmmmm ? If dumbass life matter , stay fuck street , DUH ! ! ! 🙄🙄"
664,True,True,True,True,False,False,False,False,False,False,"run'em , ' freaking freeway"
665,False,False,False,False,False,False,False,False,False,False,"Pepper spray . For create dangerous situation motorist get put jail . This ’ peaceful protest infringing upon citizen right move freely , can not due blockade called protestors creating dangerous situation ."
666,False,False,False,False,False,False,False,False,False,False,Arrest
667,False,False,False,False,False,False,False,False,False,False,"I wish much type protester come would arrested , fined , taught law ..."
668,False,False,False,False,False,False,False,False,False,False,This made mad ’ point gun
669,False,False,False,False,False,False,False,False,False,False,"They arrested blocking highway . If want protest , somewhere else ."
670,False,False,False,False,False,False,False,False,False,False,They protest furgison So Cal . Take fight wear started
671,False,False,False,False,False,False,False,False,False,False,Do people realize blocking road pissing people get people onto side
672,True,True,True,True,False,False,False,False,False,False,If I ever get situation I run asshole ... * I WILL *
673,True,True,False,True,True,False,False,False,False,False,run stupid as . stupid enough stand middle freeway
674,False,False,False,False,False,False,False,False,False,False,If I I sue time wast ...
675,True,True,False,True,False,True,True,True,False,False,These Californians deserve backup since elect people allow happen without consequence . If tried I lived would shot runned .
676,True,True,True,False,False,False,False,False,False,False,"There ' lot driver , banded together collectively beat living shit every one little prick ."
677,True,True,False,True,False,False,False,False,False,False,run
678,False,False,False,False,False,False,False,False,False,False,The crazy thing I thought office never anything I want random people
679,True,True,False,True,False,False,False,False,False,False,Would ’ satisfying someone threw Molotov middle group .
680,True,True,False,True,True,False,False,False,False,False,Run . Ignorant fuck world better without
681,True,True,False,True,False,False,False,False,False,False,One paintball gun take .
682,True,True,False,False,False,False,False,False,False,False,Tell breaking law blocking interstate traffic let . If get hit vehicle told leave driver vehicle noy charged injury incurred billed retard standing street .
683,False,False,False,False,False,False,False,False,False,False,"This gas grenade , pepper spray knight stick would applied"
684,False,False,False,False,False,False,False,False,False,False,"I ' get . Aren ' protesting like , wrong people ?"
685,False,False,False,False,False,False,False,False,False,False,’ stand side freeway instead blocking thousand car
686,True,True,False,True,False,False,False,False,False,False,If patient ever ambulance get injured worse ’ make hospital protestors liable die protestors charged man slaughter
687,True,True,False,True,False,False,False,False,False,False,You legally allowed run consequence
688,True,True,False,True,False,False,False,False,False,False,"Give key county Snowplow , , , I ' get road open ASAP !"
